Time,Irradiance,PV_Voltage,PV_Current,PV_Power,SOC,Vdc,Va,Vb,Vc,Ia,Ib,Ic,Vrms,Irms,Vpeak,Ipeak,ActivePower,ReactivePower,ApparentPower,PowerFactor
5,800,64.6677563574771,288.206804561529,18637.687417952,19.9988313910326,512.064093675255,0.00237786891233618,-132.551188567089,132.527942622672,-3.77831056246579e-08,-6.61398457508277,6.61398461322786,108.218102570689,5.40029580743647,132.551188567089,6.61398461322786,1753.22928992062,0.155354769416803,1753.22929680367,0.999999996074077
5.1,800,50.8888683901078,299.899592916823,15261.5509141911,19.9988292282925,503.19604432808,0.000368665767860998,-132.543582107668,132.535793946646,-2.35623356558768e-07,-6.61402619795611,6.61402643387669,108.218202158318,5.40032987311175,132.543582107668,6.61402643387669,1753.24196902893,0.0516605678246298,1753.24196979003,0.999999999565885
5.2,800,50.9962987846686,299.831275976421,15290.285334682,19.9988270655613,499.801004094744,0.00237613851035105,-132.531468493582,132.548419817867,-4.51170468582367e-07,-6.61402682692007,6.61402727852162,108.218411469467,5.40033047471006,132.548419817867,6.61402727852162,1753.2455524269,0.114256017214373,1753.24555614983,0.999999997876547
5.3,800,70.3365258655393,279.101525143215,19631.0316423472,19.9988249028351,495.451927911924,0.00460493321669809,-132.538289095005,132.541620019715,-2.62853136711455e-07,-6.61403188279018,6.61403214601048,108.218419773603,5.40033452590439,132.541620019715,6.61403214601048,1753.24700525832,0.0484081565898266,1753.2470059266,0.999999999618828
5.4,800,49.8981359155959,300.501755336127,14994.4774306372,19.9988227401184,516.747739176869,0.00286310607952453,-132.550771182949,132.528315971697,-3.57883975145995e-08,-6.61398486941064,6.61398490558756,108.218084569518,5.40029604695067,132.550771182949,6.61398490558756,1753.22907643238,0.150919487504808,1753.22908292802,0.999999996295042
5.5,800,75.3759338077593,261.168158644511,19685.793838683,19.998820577402,501.847314518489,0.000483356442969577,-132.546020147533,132.533509854444,-1.83879520163901e-07,-6.61402275190553,6.61402293613816,108.21826508115,5.40032703832171,132.546020147533,6.61402293613816,1753.24206691441,0.0828930594538901,1753.242068874,0.999999998882307
5.6,800,46.9719593009355,302.116732462952,14191.0148613814,19.9988184146927,502.000302110529,0.00184814520202262,-132.532538955754,132.547239850571,-4.37703851809785e-07,-6.6140290200933,6.61402945822059,108.218366705902,5.40033225992767,132.547239850571,6.61402945822059,1753.24540773671,0.0987141481563492,1753.24541051569,0.999999998414948
5.7,800,50.1915994270193,300.309911465618,15073.0347802459,19.9988162519854,495.092892793089,0.00454569806183537,-132.535548154784,132.544292622556,-3.23958280012623e-07,-6.61403200266781,6.61403232711616,108.218391924488,5.40033464878032,132.544292622556,6.61403232711616,1753.24659316571,0.0717849305742973,1753.24659463529,0.999999999161794
5.8,800,48.8573469478052,301.082528220721,14710.0935412021,19.9988140892781,497.158852241506,0.00342270743631274,-132.549337563937,132.529852378516,-5.48033943185023e-08,-6.61402516490426,6.6140252200662,108.218126441961,5.40032895583404,132.549337563937,6.6140252200662,1753.24044028224,0.132802051245369,1753.24044531189,0.999999997131224
5.9,800,57.1765696605752,295.563713860386,16899.3192746767,19.9988119265708,498.481295760481,0.000775681584980578,-132.548596093,132.530966466992,-1.26890489962833e-07,-6.61402279503318,6.61402292238567,108.218278492286,5.40032705031407,132.548596093,6.61402292238567,1753.24228614726,0.116846586097349,1753.24229004094,0.999999997779155
6,800,50.7862416531256,299.962042977649,15233.9448014281,19.9988097638679,503.849893452546,0.00129334913730712,-132.534067161192,132.545632746597,-4.16421997028946e-07,-6.61402819054795,6.6140286074633,108.218334429608,5.40033157394698,132.545632746597,6.6140286074633,1753.24466319187,0.0774034648903587,1753.2446649005,0.999999999025446
6.1,800,70.4543327219969,278.830256983991,19644.79969851,19.9988076011666,489.958026369625,0.00426380588616052,-132.533696780243,132.546334648047,-3.66115410039289e-07,-6.61403463033681,6.6140349969799,108.218469817694,5.400336811489,132.546334648047,6.6140349969799,1753.24855627312,0.0926001159487721,1753.24855871851,0.999999998605219
6.2,800,66.5115381458227,285.72765398103,19004.1857570757,19.9988054384687,493.815563785815,0.00386036573956226,-132.547400029594,132.532130110212,-8.90615350936357e-08,-6.61401995168129,6.61402004130762,108.218265219044,5.40032471332533,132.547400029594,6.61402004130762,1753.241313005,0.107273148403427,1753.24131628679,0.99999999812816
6.3,800,77.7964972488552,216.970112851344,16879.5147875234,19.9988032757745,501.692457774272,0.00109388238181543,-132.550323271981,132.529035006914,-8.35969102073574e-08,-6.61401752864735,6.614017612792,108.218195205438,5.40032273268852,132.550323271981,6.614017612792,1753.23953329072,0.14118448856582,1753.23953897536,0.999999996757638
6.4,800,69.9932190538276,279.839872292446,19586.8934813603,19.9988011130824,505.703009052217,0.000837836225694654,-132.536914856827,132.542749484924,-3.62328896995775e-07,-6.61402972789655,6.61403009080501,108.21831983155,5.40033280713864,132.542749484924,6.61403009080501,1753.24482831776,0.039344567902436,1753.24482875923,0.999999999748201
6.5,800,52.1300449572922,299.118856948811,15593.0794603154,19.9987989504011,491.100347608268,0.00387220375519654,-132.532370864287,132.547711089754,-4.03609699498302e-07,-6.6140323264486,6.61403273066184,108.218490498059,5.40033494571011,132.547711089754,6.61403273066184,1753.24828471765,0.107706708851636,1753.248288026,0.999999998113014
6.6,800,51.4752317995474,299.532712139152,15418.51578891,19.9987967877239,493.881244427354,0.00434010817035772,-132.544857931514,132.534594555024,-1.3016285114369e-07,-6.61402844899833,6.61402857979684,108.218233424851,5.40033166816412,132.544857931514,6.61402857979684,1753.24305732563,0.0791224346174395,1753.24305911099,0.999999998981678
6.7,800,45.8294522777852,302.714963345178,13873.2609663993,19.9987946250547,505.375063781687,0.00157727905947994,-132.551225769413,132.527974497121,-5.40192002019581e-08,-6.61400071097266,6.61400076563091,108.218130766478,5.40030898907687,132.551225769413,6.61400076563091,1753.23402627058,0.154498166657017,1753.23403307791,0.999999996117273
6.8,800,49.8373299750203,300.528126136555,14977.519389042,19.9987924623896,507.203447559689,0.000513724744542164,-132.539679117754,132.539861139757,-3.11806287970002e-07,-6.61402592644097,6.61402623889556,108.218269147508,5.40032968266544,132.539861139757,6.61402623889556,1753.24299324476,0.00500064763702792,1753.24299325189,0.999999999995932
6.9,800,0.569505809095707,317.30929093869,180.709484469624,19.9987902997245,494.296310311438,0.00336744473614547,-132.531345440827,132.54868040056,-4.3429611749311e-07,-6.61402934811167,6.6140297830662,108.218467634727,5.40033252645827,132.54868040056,6.6140297830662,1753.24712816432,0.118867833486451,1753.24713219386,0.99999999770167
7,800,0.00317616804039747,317.382371721437,1.00805974564718,19.9987881370635,496.686656953688,0.0046249787638607,-132.541306245192,132.537623037395,-1.99647897393277e-07,-6.6140419905878,6.61404219084219,108.218019760998,5.40034275318087,132.541306245192,6.61404219084219,1753.24319563541,0.0496936429697874,1753.24319633966,0.999999999598313
7.1,800,0.00343891198485838,317.382343890212,1.09144994618649,19.9987859744079,502.289125351725,0.00221151664276868,-132.550677906111,132.527814696364,-4.46410286238878e-08,-6.6140185108319,6.61401855601701,108.217841853757,5.40032351873368,132.550677906111,6.61401855601701,1753.23406288437,0.152633046907178,1753.23406952833,0.999999996210453
7.2,800,68.6966771560586,282.316212202015,19394.1856855631,19.9987838117522,508.140712622614,0.000300770313212576,-132.542265502881,132.537294347624,-2.63082123301561e-07,-6.61402154276287,6.61402180634922,108.218277165051,5.40032608345688,132.542265502881,6.61402180634922,1753.24195433228,0.0330385025952971,1753.24195464357,0.999999999822447
7.3,800,77.268550719391,239.141790745425,18478.1395873389,19.9987816491055,500.591023348249,0.00267261791161126,-132.531119397322,132.548741014759,-4.52707719296105e-07,-6.61402602895561,6.61402648212383,108.218400099748,5.4003298238144,132.548741014759,6.61402648212383,1753.24515658309,0.119159782933049,1753.24516063245,0.999999997690361
7.4,800,64.5170791936531,288.40045379468,18606.7549169569,19.9987794864677,495.193696681216,0.00463749765338081,-132.539321182446,132.540412531895,-2.40402918847965e-07,-6.6140320984918,6.61403233944635,108.218348159535,5.40033469293408,132.540412531895,6.61403233944635,1753.24589938141,0.0440132305037647,1753.24589993386,0.999999999684898
7.5,800,54.6547888094263,297.461887867264,16257.7166602386,19.998777323838,519.567854251848,0.00261388906015508,-132.550985825277,132.528016398738,-3.56257989111812e-08,-6.6139824118811,6.61398244804112,108.218049912618,5.4002940403793,132.550985825277,6.61398244804112,1753.22786326075,0.153879972577029,1753.22787001374,0.999999996148255
7.6,800,49.7969501058854,300.546637306913,14966.305902464,19.9987751612104,501.093323412396,0.000442683751346441,-132.544887981399,132.534486992371,-2.07378821521142e-07,-6.61402559093425,6.61402579883308,108.218201753877,5.40032936604064,132.544887981399,6.61402579883308,1753.24179725905,0.0689467670406113,1753.24179861472,0.99999999922676
7.7,800,63.4163271987568,289.726247187425,18373.3744897056,19.9987729985873,500.99740956387,0.00209264181332768,-132.532015276653,132.54779976825,-4.43596178270741e-07,-6.61402926465564,6.61402970880875,108.218381527161,5.40033246207201,132.54779976825,6.61402970880875,1753.24571304708,0.106175700235264,1753.24571626206,0.999999998166273
7.8,800,56.9266349229467,295.759243130826,16836.5784587955,19.9987708359645,497.905682686316,0.00461304839334687,-132.53683314837,132.543033346652,-2.92709554380356e-07,-6.61402936312379,6.61402965637355,108.218402395358,5.40033248086488,132.543033346652,6.61402965637355,1753.24605943787,0.0595403541214109,1753.24606044887,0.999999999423357
7.9,800,48.505583487573,301.282625562326,14613.8895475686,19.9987686733441,500.605488214833,0.003186901989148,-132.550121494901,132.528881384711,-4.16602689220322e-08,-6.61402156250752,6.61402160467037,108.218050126511,5.40032600918256,132.550121494901,6.61402160467037,1753.23824640141,0.14361742491226,1753.23825228366,0.999999996644924
8,800,7.73972833990272,315.677467012528,2443.25783770557,19.998766510734,492.337702063893,0.000637489489778391,-132.547195631044,132.532267245589,-1.58089978092571e-07,-6.61403622388619,6.61403638254684,108.218237728701,5.40033802770814,132.547195631044,6.61403638254684,1753.2451907019,0.0989395579190619,1753.24519349359,0.999999998407701
8.1,800,55.5111303399745,296.825419890939,16477.1145717836,19.998764348127,498.095378279217,0.00154221328606698,-132.533256789984,132.546609782703,-4.2931921522796e-07,-6.61403139123386,6.61403182100409,108.218402505653,5.40033419254407,132.546609782703,6.61403182100409,1753.24661565976,0.089444244039696,1753.24661794132,0.999999998698666
8.2,800,77.6638392053233,225.303659658047,17497.9471960535,19.9987621855276,490.899759428395,0.00448173652917127,-132.53451978218,132.545421208004,-3.47600801638408e-07,-6.61403006989758,6.61403041799068,108.218432867952,5.40033308033296,132.545421208004,6.61403041799068,1753.24674677234,0.0833960625491247,1753.24674875577,0.999999998868707
8.3,800,75.0720890117207,263.010875722687,19744.7758733042,19.9987600229282,497.942622027777,0.00357943713971863,-132.548684703614,132.530912468345,-6.8889387903793e-08,-6.61401143809216,6.61401150752149,108.218292645255,5.40031775376353,132.548684703614,6.61401150752149,1753.23949690148,0.122233350595158,1753.23950116245,0.999999997569661
8.4,800,70.1270831006692,279.550501964822,19604.0612821209,19.9987578603288,499.460994583917,0.000869649600875853,-132.549372523773,132.530192662271,-1.09120610396543e-07,-6.61402356526156,6.61402367504965,108.218279608547,5.40032767203227,132.549372523773,6.61402367504965,1753.24250535993,0.127132423039863,1753.24250996929,0.999999997370951
8.5,800,57.3949432309455,295.397671986876,16954.3326142402,19.998755697733,505.234129893729,0.00115665342451219,-132.534947860325,132.544757298725,-4.01353576726625e-07,-6.61402710800203,6.61402750999518,108.218336544005,5.40033068395998,132.544757298725,6.61402750999518,1753.24440898476,0.0657356177156557,1753.2444102171,0.999999999297111
8.6,800,51.5518899969925,299.479443304903,15438.7313176149,19.998753535143,488.113561538372,0.00410942247466448,-132.533080552638,132.547012764106,-3.85306944683094e-07,-6.61403296919678,6.61403335518879,108.218495108041,5.40033546307301,132.547012764106,6.61403335518879,1753.24852783521,0.0998243181962944,1753.24853067705,0.999999998379102
8.7,800,48.3110136911881,301.38480672298,14560.2055239099,19.9987513725529,493.408402929726,0.00403096664435279,-132.546480213148,132.532924166362,-1.02876565875312e-07,-6.61402833663611,6.61402844018192,108.218213841648,5.40033156529488,132.546480213148,6.61402844018192,1753.24270574752,0.097285432120152,1753.24270844665,0.999999998460493
8.8,800,60.9899904800418,292.251783021766,17824.4334642727,19.9987492099629,502.193810703812,0.00118142884266095,-132.550992981614,132.528474993771,-6.97450696382704e-08,-6.61400900152076,6.61400907194053,108.218240030632,5.40031576471566,132.550992981614,6.61400907194053,1753.23799664008,0.149353856691241,1753.23800300161,0.99999999637155
8.9,800,52.4663637370421,298.916546017011,15683.0642303488,19.9987470473729,505.052118313192,0.0006989500359079,-132.537898967854,132.541743553739,-3.48097194519201e-07,-6.6140263311618,6.61402667979263,108.218310908346,5.40033002788751,132.541743553739,6.61402667979263,1753.24378170067,0.0262267913711784,1753.24378189683,0.999999999888114
9,800,60.5519570055122,292.638659563914,17719.8435320648,19.9987448847829,496.636610110058,0.00373745718685653,-132.531801575988,132.54810256546,-4.16745395923198e-07,-6.61403061259837,6.61403103001566,108.218417928203,5.40033355174779,132.54810256546,6.61403103001566,1753.24665610249,0.113312803182023,1753.24665976421,0.999999997911464
9.1,800,49.0404914877377,300.977539611581,14760.0864693219,19.9987427221934,495.737346602055,0.00453027437686602,-132.543873336641,132.535554737142,-1.47414909257163e-07,-6.61402679490739,6.61402694298213,108.218223433155,5.40033032465751,132.543873336641,6.61402694298213,1753.24245968323,0.0694783889822543,1753.24246105989,0.999999999214791
9.2,800,52.4716596685952,298.916926866283,15684.66725571,19.9987405596081,507.872317178942,0.00174296619955164,-132.551343182968,132.52780809293,-4.82110282633286e-08,-6.61399923721405,6.61399928611518,108.218110777207,5.40030778340766,132.551343182968,6.61399928611518,1753.23331082081,0.156519866887877,1753.23331780747,0.999999996014989
9.3,800,0.00317599572216378,317.382371720312,1.00800505487391,19.9987383970228,507.481490603016,0.000479942328133134,-132.540140662916,132.539017679648,-3.08922571318425e-07,-6.61402365935219,6.61402396899335,108.218113232277,5.40032783044663,132.540140662916,6.61402396899335,1753.23986591827,0.00874383202358218,1753.23986594008,0.999999999987564
9.4,800,15.2001748114689,313.797184686822,4769.77206258647,19.9987362344386,503.346809176385,0.00307191022372167,-132.530748559701,132.548966878912,-4.66169921120325e-07,-6.61401454474632,6.61401501164172,108.218340934579,5.40032045260088,132.548966878912,6.61401501164172,1753.24115531327,0.123834874017351,1753.24115968663,0.999999997505562
9.5,800,0.00317608262312777,317.382371738663,1.00803263576625,19.9987340718579,496.734970063013,0.00463027608792599,-132.540476005222,132.538524819794,-2.18441824996257e-07,-6.61404043721301,6.61404065638302,108.218048960632,5.40034149257793,132.540476005222,6.61404065638302,1753.24325956013,0.0452393992422315,1753.24326014379,0.999999999667096
9.6,800,0.00317589516201625,317.382371720276,1.00797313885567,19.9987319092773,505.23560153093,0.0023866362152756,-132.55061260525,132.52777725859,-4.16832933907221e-08,-6.6140162656292,6.61401630805604,108.217799911145,5.4003216844073,132.55061260525,6.61401630805604,1753.23278784887,0.152680942391557,1753.23279449701,0.999999996208068
9.7,800,51.7994250256157,299.338601299053,15505.567435263,19.9987297466995,503.38223600979,0.000298294054702115,-132.542961213506,132.536549007947,-2.51609110966467e-07,-6.61402246674488,6.61402271911804,108.218256916705,5.40032683330728,132.542961213506,6.61402271911804,1753.24186952702,0.0425386523655228,1753.24187004307,0.999999999705657
9.8,800,44.3206255320425,303.470941471163,13450.0219567998,19.9987275841236,508.366419570148,0.00256832313068487,-132.531316046966,132.548343800224,-4.54974420287644e-07,-6.61402083950356,6.61402129527208,108.218318202788,5.40032558770612,132.548343800224,6.61402129527208,1753.24245476802,0.115114337421807,1753.24245854711,0.999999997844516
9.9,800,57.6697627294472,295.167407287499,17022.2343437362,19.9987254215477,495.131591701227,0.00463373950630836,-132.538666152468,132.541127839934,-2.54498320987869e-07,-6.61403304362247,6.61403329894398,108.218372771646,5.40033547049532,132.541127839934,6.61403329894398,1753.2465505018,0.0463324229046412,1753.24655111401,0.999999999650816
10,800,0.00317576467303131,317.382371707953,1.00793172391301,19.9987232589763,509.654706763116,0.00287335560384471,-132.550350625188,132.528000897134,-3.69413614737142e-08,-6.61401619114232,6.61401622887847,108.217784245331,5.40032162167405,132.550350625188,6.61401622887847,1753.23251389094,0.150251026510264,1753.23252032915,0.999999996327804
